104 3.78552 6.81528 3.70645
105 3.78221 6.75583 3.70313
106 3.7789 6.69757 3.69983
107 3.77559 6.64048 3.69654
108 3.77227 6.58456 3.69321
109 3.76895 6.52977 3.68986
110 3.76563 6.47609 3.68648
111 3.76231 6.42352 3.68307
112 3.75899 6.37203 3.67967
113 3.75566 6.32161 3.67627
114 3.75234 6.27222 3.6729
115 3.74901 6.22387 3.66953
116 3.74568 6.17653 3.66618
117 3.74235 6.13018 3.66283
118 3.73901 6.08481 3.65948
119 3.73568 6.04039 3.65611
120 3.73234 5.99692 3.65274
121 3.729 5.95438 3.64935
122 3.72566 5.91275 3.64595
123 3.72231 5.87201 3.64256
124 3.71897 5.83215 3.63917
125 3.71562 5.79315 3.63578
126 3.71227 5.755 3.6324
127 3.70892 5.71768 3.62902
128 3.70557 5.68118 3.62563
129 3.70222 5.64549 3.62224
130 3.69886 5.61058 3.61885
131 3.6955 5.57644 3.61545
132 3.69214 5.54306 3.61205
133 3.68878 5.51043 3.60865
134 3.68542 5.47853 3.60524
135 3.68205 5.44735 3.60184
136 3.67868 5.41687 3.59844
137 3.67531 5.38708 3.59503
138 3.67194 5.35797 3.59162
139 3.66857 5.32952 3.58822
140 3.66519 5.30173 3.5848
141 3.66182 5.27457 3.58139
142 3.65844 5.24805 3.57797
143 3.65506 5.22213 3.57455
144 3.65167 5.19682 3.57113
145 3.64829 5.1721 3.56771
146 3.6449 5.14797 3.56428
147 3.64151 5.12439 3.56085
148 3.63812 5.10138 3.55743
149 3.63473 5.07891 3.554
150 3.63134 5.05697 3.55056
151 3.62794 5.03556 3.54713
152 3.62454 5.01466 3.54369
153 3.62114 4.99427 3.54025
154 3.61774 4.97436 3.53681
155 3.61434 4.95494 3.53337
156 3.61093 4.93599 3.52992
157 3.60752 4.9175 3.52648
158 3.60411 4.89947 3.52303
159 3.6007 4.88188 3.51958
160 3.59729 4.86472 3.51612
161 3.59387 4.84798 3.51267
162 3.59045 4.83167 3.50921
163 3.58703 4.81575 3.50575
164 3.58361 4.80024 3.50229
165 3.58019 4.78511 3.49883
166 3.57676 4.77037 3.49536
167 3.57333 4.756 3.49189
168 3.5699 4.74199 3.48842
169 3.56647 4.72834 3.48495
170 3.56303 4.71504 3.48148
171 3.5596 4.70208 3.478
172 3.55616 4.68945 3.47452
173 3.55272 4.67715 3.47104
174 3.54928 4.66516 3.46756
175 3.54583 4.65349 3.46407
176 3.54239 4.64212 3.46059
177 3.53894 4.63105 3.4571
178 3.53549 4.62026 3.45361
179 3.53203 4.60977 3.45011
180 3.52858 4.59955 3.44662
181 3.52512 4.58959 3.44312
182 3.52166 4.57991 3.43962
183 3.5182 4.57048 3.43612
184 3.51474 4.56131 3.43261
185 3.51127 4.55238 3.42911
186 3.50781 4.54369 3.4256
187 3.50434 4.53523 3.42209
188 3.50086 4.52701 3.41857
189 3.49739 4.51901 3.41506
190 3.49391 4.51122 3.41154
191 3.49044 4.50365 3.40802
192 3.48696 4.49629 3.4045
193 3.48347 4.48913 3.40097
194 3.47999 4.48216 3.39745
195 3.4765 4.47539 3.39392
196 3.47301 4.46881 3.39039
197 3.46952 4.46241 3.38685
198 3.46603 4.45619 3.38332
199 3.46253 4.45015 3.37978
200 3.45904 4.44427 3.37624
201 3.45554 4.43856 3.3727
202 3.45204 4.43301 3.36915
203 3.44853 4.42762 3.36561
204 3.44502 4.42238 3.36206
205 3.44152 4.4173 3.35851
206 3.43801 4.41235 3.35495
207 3.43449 4.40755 3.3514
208 3.43098 4.40289 3.34784
209 3.42746 4.39836 3.34428
210 3.42394 4.39396 3.34071
211 3.42042 4.38969 3.33715
212 3.41689 4.38555 3.33358
213 3.41337 4.38152 3.33001
214 3.40984 4.37761 3.32644
215 3.40631 4.37382 3.32286
216 3.40277 4.37014 3.31928
217 3.39924 4.36657 3.3157
218 3.3957 4.3631 3.31212
219 3.39216 4.35973 3.30854
220 3.38862 4.35647 3.30495
221 3.38507 4.3533 3.30136
222 3.38153 4.35023 3.29777
223 3.37798 4.34725 3.29418
224 3.37443 4.34436 3.29058
225 3.37087 4.34155 3.28698
226 3.36732 4.33883 3.28338
227 3.36376 4.33619 3.27977
228 3.3602 4.33364 3.27617
229 3.35663 4.33115 3.27256
230 3.35307 4.32875 3.26895
231 3.3495 4.32642 3.26533
232 3.34593 4.32416 3.26172
233 3.34236 4.32196 3.2581
234 3.33878 4.31984 3.25448
235 3.3352 4.31778 3.25086
236 3.33162 4.31579 3.24723
237 3.32804 4.31385 3.2436
238 3.32446 4.31198 3.23997
239 3.32087 4.31016 3.23634
240 3.31728 4.3084 3.2327
241 3.31369 4.30669 3.22906
242 3.3101 4.30504 3.22542
243 3.3065 4.30344 3.22178
244 3.3029 4.30189 3.21813
245 3.2993 4.30039 3.21448
246 3.29569 4.29893 3.21083
247 3.29209 4.29752 3.20718
248 3.28848 4.29615 3.20352
249 3.28487 4.29483 3.19986
250 3.28125 4.29355 3.1962
251 3.27764 4.29231 3.19254
252 3.27402 4.29111 3.18887
253 3.2704 4.28994 3.1852
254 3.26678 4.28881 3.18153
255 3.26315 4.28772 3.17786
256 3.25952 4.28666 3.17418
257 3.25589 4.28564 3.1705
258 3.25226 4.28465 3.16682
259 3.24862 4.28369 3.16313
260 3.24498 4.28276 3.15944
261 3.24134 4.28186 3.15575
262 3.2377 4.28099 3.15206
263 3.23405 4.28014 3.14837
264 3.2304 4.27932 3.14467
265 3.22675 4.27853 3.14097
266 3.2231 4.27777 3.13726
267 3.21944 4.27702 3.13356
268 3.21578 4.2763 3.12985
269 3.21212 4.27561 3.12614
270 3.20845 4.27493 3.12242
271 3.20479 4.27428 3.11871
272 3.20112 4.27365 3.11499
273 3.19745 4.27303 3.11126
274 3.19377 4.27244 3.10754
275 3.19009 4.27186 3.10381
276 3.18641 4.27131 3.10008
277 3.18273 4.27077 3.09635
278 3.17905 4.27024 3.09261
279 3.17536 4.26974 3.08887
280 3.17167 4.26925 3.08513
281 3.16797 4.26877 3.08139
282 3.16428 4.26831 3.07764
283 3.16058 4.26786 3.07389
284 3.15688 4.26743 3.07014
285 3.15318 4.26701 3.06638
286 3.14947 4.2666 3.06262
287 3.14576 4.2662 3.05886
288 3.14205 4.26582 3.0551
289 3.13833 4.26545 3.05133
290 3.13462 4.26509 3.04756
291 3.1309 4.26474 3.04379
292 3.12717 4.2644 3.04001
293 3.12345 4.26407 3.03623
294 3.11972 4.26375 3.03245
295 3.11599 4.26344 3.02867
296 3.11225 4.26313 3.02488
297 3.10852 4.26284 3.02109
298 3.10478 4.26255 3.0173
299 3.10103 4.26228 3.0135
300 3.09729 4.26201 3.0097
301 3.09354 4.26174 3.0059
302 3.08979 4.26149 3.0021
303 3.08604 4.26124 2.99829
304 3.08228 4.261 2.99448
305 3.07852 4.26076 2.99066
306 3.07476 4.26053 2.98685
307 3.071 4.26031 2.98303
308 3.06723 4.26009 2.97921
309 3.06346 4.25988 2.97538
310 3.05968 4.25968 2.97155
311 3.05591 4.25947 2.96772
312 3.05213 4.25928 2.96389
313 3.04835 4.25909 2.96005
314 3.04456 4.2589 2.95621
315 3.04077 4.25872 2.95237
316 3.03698 4.25854 2.94852
317 3.03319 4.25836 2.94467
318 3.02939 4.25819 2.94082
319 3.02559 4.25803 2.93696
320 3.02179 4.25786 2.9331
321 3.01799 4.2577 2.92924
322 3.01418 4.25755 2.92538
323 3.01037 4.25739 2.92151
324 3.00655 4.25724 2.91764
325 3.00273 4.25709 2.91376
326 2.99891 4.25695 2.90989
327 2.99509 4.25681 2.906
328 2.99127 4.25667 2.90212
329 2.98744 4.25653 2.89823
330 2.9836 4.2564 2.89434
331 2.97977 4.25627 2.89045
332 2.97593 4.25614 2.88656
333 2.97209 4.25601 2.88266
334 2.96824 4.25588 2.87875
335 2.9644 4.25576 2.87485
336 2.96055 4.25564 2.87094
337 2.95669 4.25552 2.86703
338 2.95284 4.2554 2.86311
339 2.94898 4.25528 2.85919
340 2.94511 4.25517 2.85527
341 2.94125 4.25505 2.85134
342 2.93738 4.25494 2.84742
343 2.93351 4.25483 2.84348
344 2.92963 4.25472 2.83955
345 2.92575 4.25461 2.83561
346 2.92187 4.2545 2.83167
347 2.91799 4.2544 2.82773
348 2.9141 4.25429 2.82378
349 2.91021 4.25419 2.81983
350 2.90631 4.25409 2.81587
351 2.90242 4.25398 2.81191
352 2.89851 4.25388 2.80795
353 2.89461 4.25378 2.80399
354 2.8907 4.25368 2.80002
355 2.88679 4.25359 2.79605
356 2.88288 4.25349 2.79207
357 2.87896 4.25339 2.78809
358 2.87504 4.25329 2.78411
359 2.87112 4.2532 2.78013
360 2.86719 4.2531 2.77614
361 2.86326 4.25301 2.77215
362 2.85933 4.25292 2.76815
363 2.85539 4.25282 2.76415
364 2.85145 4.25273 2.76015
365 2.84751 4.25264 2.75614
366 2.84356 4.25254 2.75214
367 2.83962 4.25245 2.74812
368 2.83566 4.25236 2.74411
369 2.83171 4.25227 2.74009
370 2.82775 4.25218 2.73606
371 2.82378 4.25209 2.73204
372 2.81982 4.252 2.72801
373 2.81585 4.25191 2.72397
374 2.81187 4.25182 2.71994
375 2.8079 4.25173 2.7159
376 2.80392 4.25164 2.71185
377 2.79993 4.25155 2.7078
378 2.79595 4.25147 2.70375
379 2.79196 4.25138 2.6997
380 2.78796 4.25129 2.69564
381 2.78397 4.2512 2.69158
382 2.77997 4.25111 2.68751
383 2.77596 4.25103 2.68344
384 2.77195 4.25094 2.67937
385 2.76794 4.25085 2.67529
386 2.76393 4.25076 2.67121
387 2.75991 4.25068 2.66713
388 2.75589 4.25059 2.66304
389 2.75187 4.2505 2.65895
390 2.74784 4.25042 2.65485
391 2.7438 4.25033 2.65076
392 2.73977 4.25024 2.64665
393 2.73573 4.25016 2.64255
394 2.73169 4.25007 2.63844
395 2.72764 4.24998 2.63432
396 2.72359 4.2499 2.63021
397 2.71954 4.24981 2.62609
398 2.71548 4.24972 2.62196
399 2.71142 4.24964 2.61783
400 2.70736 4.24955 2.6137
401 2.70329 4.24946 2.60956
402 2.69922 4.24938 2.60542
403 2.69514 4.24929 2.60128
404 2.69106 4.2492 2.59713
405 2.68698 4.24911 2.59298
406 2.68289 4.24903 2.58883
407 2.6788 4.24894 2.58467
408 2.67471 4.24885 2.58051
409 2.67061 4.24877 2.57634
410 2.66651 4.24868 2.57217
411 2.66241 4.24859 2.56799
412 2.6583 4.24851 2.56382
413 2.65419 4.24842 2.55963
414 2.65007 4.24833 2.55545
415 2.64595 4.24824 2.55126
416 2.64183 4.24816 2.54707
417 2.6377 4.24807 2.54287
418 2.63357 4.24798 2.53867
419 2.62944 4.24789 2.53446
420 2.6253 4.24781 2.53025
421 2.62116 4.24772 2.52604
422 2.61701 4.24763 2.52182
423 2.61286 4.24754 2.5176
424 2.60871 4.24746 2.51337
425 2.60455 4.24737 2.50914
426 2.60039 4.24728 2.50491
427 2.59622 4.24719 2.50067
428 2.59205 4.2471 2.49643
429 2.58788 4.24701 2.49219
430 2.5837 4.24693 2.48794
431 2.57952 4.24684 2.48368
432 2.57534 4.24675 2.47943
433 2.57115 4.24666 2.47516
434 2.56695 4.24657 2.4709
435 2.56276 4.24648 2.46663
436 2.55856 4.24639 2.46235
437 2.55435 4.2463 2.45808
438 2.55014 4.24621 2.45379
439 2.54593 4.24612 2.44951
440 2.54171 4.24603 2.44522
441 2.53749 4.24594 2.44092
442 2.53327 4.24585 2.43662
443 2.52904 4.24576 2.43232
444 2.52481 4.24567 2.42801
445 2.52057 4.24558 2.4237
446 2.51633 4.24549 2.41939
447 2.51209 4.2454 2.41507
448 2.50784 4.24531 2.41074
449 2.50358 4.24522 2.40642
450 2.49933 4.24513 2.40208
451 2.49507 4.24504 2.39775
452 2.4908 4.24495 2.39341
453 2.48653 4.24486 2.38906
454 2.48226 4.24477 2.38471
455 2.47798 4.24468 2.38036
456 2.4737 4.24458 2.376
457 2.46941 4.24449 2.37164
458 2.46512 4.2444 2.36727
459 2.46083 4.24431 2.3629
460 2.45653 4.24422 2.35853
461 2.45223 4.24413 2.35415
462 2.44792 4.24403 2.34977
463 2.44361 4.24394 2.34538
464 2.4393 4.24385 2.34099
465 2.43498 4.24376 2.33659
466 2.43066 4.24366 2.33219
467 2.42633 4.24357 2.32779
468 2.422 4.24348 2.32338
469 2.41766 4.24339 2.31896
470 2.41332 4.24329 2.31454
471 2.40898 4.2432 2.31012
472 2.40463 4.24311 2.3057
473 2.40027 4.24301 2.30126
474 2.39592 4.24292 2.29683
475 2.39155 4.24282 2.29239
476 2.38719 4.24273 2.28794
477 2.38282 4.24264 2.2835
478 2.37844 4.24254 2.27904
479 2.37406 4.24245 2.27459
480 2.36968 4.24235 2.27012
481 2.36529 4.24226 2.26566
482 2.3609 4.24217 2.26119
483 2.35651 4.24207 2.25671
484 2.3521 4.24198 2.25223
485 2.3477 4.24188 2.24775
486 2.34329 4.24179 2.24326
487 2.33888 4.24169 2.23877
488 2.33446 4.2416 2.23427
489 2.33004 4.2415 2.22977
490 2.32561 4.2414 2.22526
491 2.32118 4.24131 2.22075
492 2.31674 4.24121 2.21623
493 2.3123 4.24112 2.21171
494 2.30786 4.24102 2.20719
495 2.30341 4.24092 2.20266
496 2.29895 4.24083 2.19813
497 2.2945 4.24073 2.19359
498 2.29003 4.24064 2.18905
499 2.28557 4.24054 2.1845
500 2.2811 4.24044 2.17995
501 2.27662 4.24035 2.17539
502 2.27214 4.24025 2.17083
503 2.26766 4.24015 2.16627
504 2.26317 4.24005 2.1617
505 2.25867 4.23996 2.15713
506 2.25418 4.23986 2.15255
507 2.24967 4.23976 2.14797
508 2.24517 4.23966 2.14338
509 2.24065 4.23957 2.13879
510 2.23614 4.23947 2.13419
511 2.23162 4.23937 2.12959
512 2.22709 4.23927 2.12498
513 2.22256 4.23917 2.12037
514 2.21803 4.23907 2.11576
515 2.21349 4.23898 2.11114
516 2.20895 4.23888 2.10652
517 2.2044 4.23878 2.10189
518 2.19985 4.23868 2.09726
519 2.19529 4.23858 2.09262
520 2.19073 4.23848 2.08798
521 2.18616 4.23838 2.08333
522 2.18159 4.23828 2.07868
523 2.17702 4.23818 2.07403
524 2.17244 4.23808 2.06937
525 2.16785 4.23798 2.06471
526 2.16327 4.23788 2.06004
527 2.15867 4.23778 2.05537
528 2.15407 4.23768 2.05069
529 2.14947 4.23758 2.04601
530 2.14487 4.23748 2.04132
531 2.14025 4.23738 2.03663
532 2.13564 4.23728 2.03194
533 2.13102 4.23718 2.02724
534 2.12639 4.23708 2.02253
535 2.12176 4.23698 2.01783
536 2.11713 4.23688 2.01311
537 2.11249 4.23678 2.0084
538 2.10785 4.23667 2.00367
539 2.1032 4.23657 1.99895
540 2.09855 4.23647 1.99422
541 2.09389 4.23637 1.98948
542 2.08923 4.23627 1.98475
543 2.08456 4.23617 1.98
544 2.07989 4.23606 1.97526
545 2.07522 4.23596 1.9705
546 2.07054 4.23586 1.96575
547 2.06586 4.23576 1.96099
548 2.06117 4.23565 1.95622
549 2.05648 4.23555 1.95145
550 2.05178 4.23545 1.94668
551 2.04708 4.23534 1.9419
552 2.04237 4.23524 1.93712
553 2.03766 4.23514 1.93234
554 2.03295 4.23504 1.92755
555 2.02823 4.23493 1.92275
556 2.0235 4.23483 1.91796
557 2.01877 4.23472 1.91315
558 2.01404 4.23462 1.90835
559 2.0093 4.23452 1.90354
560 2.00456 4.23441 1.89872
561 1.99982 4.23431 1.8939
562 1.99507 4.2342 1.88908
563 1.99031 4.2341 1.88425
564 1.98555 4.23399 1.87942
565 1.98079 4.23389 1.87459
566 1.97602 4.23379 1.86975
567 1.97125 4.23368 1.86491
568 1.96648 4.23358 1.86006
569 1.9617 4.23347 1.85521
570 1.95691 4.23336 1.85036
571 1.95212 4.23326 1.8455
572 1.94733 4.23315 1.84064
573 1.94253 4.23305 1.83578
574 1.93773 4.23294 1.83091
575 1.93292 4.23284 1.82604
576 1.92812 4.23273 1.82116
577 1.9233 4.23262 1.81628
578 1.91848 4.23252 1.8114
579 1.91366 4.23241 1.80651
580 1.90884 4.2323 1.80162
581 1.90401 4.2322 1.79673
582 1.89917 4.23209 1.79183
583 1.89433 4.23198 1.78693
584 1.88949 4.23188 1.78203
585 1.88465 4.23177 1.77712
586 1.8798 4.23166 1.77221
587 1.87494 4.23156 1.7673
588 1.87008 4.23145 1.76238
589 1.86522 4.23134 1.75746
590 1.86036 4.23123 1.75254
591 1.85549 4.23112 1.74762
592 1.85062 4.23102 1.74269
593 1.84574 4.23091 1.73776
594 1.84086 4.2308 1.73282
595 1.83598 4.23069 1.72788
596 1.83109 4.23058 1.72294
597 1.8262 4.23048 1.718
598 1.8213 4.23037 1.71306
599 1.81641 4.23026 1.70811
600 1.8115 4.23015 1.70316
601 1.8066 4.23004 1.69821
602 1.80169 4.22993 1.69325
603 1.79678 4.22982 1.68829
604 1.79187 4.22971 1.68333
605 1.78695 4.2296 1.67837
606 1.78203 4.22949 1.67341
607 1.7771 4.22938 1.66844
608 1.77218 4.22927 1.66347
609 1.76725 4.22916 1.6585
610 1.76231 4.22905 1.65353
611 1.75738 4.22894 1.64856
612 1.75244 4.22883 1.64358
613 1.74749 4.22872 1.6386
614 1.74255 4.22861 1.63362
615 1.7376 4.2285 1.62864
616 1.73265 4.22839 1.62366
617 1.7277 4.22828 1.61868
618 1.72274 4.22817 1.61369
619 1.71778 4.22806 1.6087
620 1.71282 4.22794 1.60372
621 1.70786 4.22783 1.59873
622 1.7029 4.22772 1.59374
623 1.69793 4.22761 1.58875
624 1.69296 4.2275 1.58376
625 1.68799 4.22739 1.57876
626 1.68301 4.22727 1.57377
627 1.67804 4.22716 1.56878
628 1.67306 4.22705 1.56379
629 1.66808 4.22694 1.55879
630 1.6631 4.22682 1.5538
631 1.65811 4.22671 1.5488
632 1.65313 4.2266 1.54381
633 1.64814 4.22649 1.53881
634 1.64315 4.22637 1.53382
635 1.63816 4.22626 1.52882
636 1.63317 4.22615 1.52383
637 1.62818 4.22603 1.51884
638 1.62318 4.22592 1.51384
639 1.61819 4.22581 1.50885
640 1.61319 4.22569 1.50386
641 1.6082 4.22558 1.49887
642 1.6032 4.22546 1.49388
643 1.5982 4.22535 1.48889
644 1.5932 4.22523 1.48391
645 1.5882 4.22512 1.47892
646 1.5832 4.22501 1.47394
647 1.5782 4.22489 1.46895
648 1.5732 4.22478 1.46397
649 1.5682 4.22466 1.45899
650 1.5632 4.22455 1.45402
651 1.5582 4.22443 1.44904
652 1.5532 4.22432 1.44407
653 1.5482 4.2242 1.4391
654 1.5432 4.22409 1.43413
655 1.5382 4.22397 1.42916
656 1.5332 4.22385 1.4242
657 1.5282 4.22374 1.41924
658 1.5232 4.22362 1.41428
659 1.5182 4.22351 1.40933
660 1.51321 4.22339 1.40438
661 1.50821 4.22327 1.39943
662 1.50322 4.22316 1.39449
663 1.49823 4.22304 1.38955
664 1.49323 4.22292 1.38461
665 1.48824 4.22281 1.37968
666 1.48326 4.22269 1.37475
667 1.47827 4.22257 1.36983
668 1.47329 4.22246 1.36491
669 1.4683 4.22234 1.35999
670 1.46332 4.22222 1.35508
671 1.45835 4.2221 1.35018
672 1.45337 4.22199 1.34528
673 1.4484 4.22187 1.34038
674 1.44343 4.22175 1.33549
675 1.43846 4.22163 1.33061
676 1.4335 4.22151 1.32573
677 1.42854 4.2214 1.32086
678 1.42358 4.22128 1.31599
679 1.41862 4.22116 1.31113
680 1.41367 4.22104 1.30627
681 1.40873 4.22092 1.30143
682 1.40378 4.2208 1.29658
683 1.39884 4.22068 1.29175
684 1.39391 4.22057 1.28692
685 1.38898 4.22045 1.2821
686 1.38405 4.22033 1.27729
687 1.37913 4.22021 1.27248
688 1.37421 4.22009 1.26768
689 1.3693 4.21997 1.26289
690 1.36439 4.21985 1.25811
691 1.35949 4.21973 1.25333
692 1.35459 4.21961 1.24856
693 1.3497 4.21949 1.2438
694 1.34481 4.21937 1.23905
695 1.33993 4.21925 1.23431
696 1.33506 4.21913 1.22958
697 1.33019 4.21901 1.22485
698 1.32533 4.21889 1.22014
699 1.32047 4.21876 1.21543
700 1.31563 4.21864 1.21074
701 1.31078 4.21852 1.20605
702 1.30595 4.2184 1.20138
703 1.30112 4.21828 1.19671
704 1.2963 4.21816 1.19205
705 1.29148 4.21804 1.18741
706 1.28668 4.21791 1.18277
707 1.28188 4.21779 1.17814
708 1.27709 4.21767 1.17353
709 1.27231 4.21755 1.16893
710 1.26753 4.21743 1.16433
711 1.26277 4.2173 1.15975
712 1.25801 4.21718 1.15518
713 1.25326 4.21706 1.15062
714 1.24852 4.21694 1.14608
715 1.24379 4.21681 1.14154
716 1.23906 4.21669 1.13702
717 1.23435 4.21657 1.13251
718 1.22965 4.21644 1.12801
719 1.22495 4.21632 1.12352
720 1.22027 4.2162 1.11905
721 1.21559 4.21607 1.11459
722 1.21093 4.21595 1.11014
723 1.20628 4.21583 1.1057
724 1.20163 4.2157 1.10128
725 1.197 4.21558 1.09687
726 1.19238 4.21545 1.09247
727 1.18777 4.21533 1.08809
728 1.18317 4.21521 1.08372
729 1.17858 4.21508 1.07937
730 1.174 4.21496 1.07503
731 1.16943 4.21483 1.0707
732 1.16488 4.21471 1.06639
733 1.16033 4.21458 1.06209
734 1.1558 4.21446 1.0578
735 1.15128 4.21433 1.05353
736 1.14678 4.21421 1.04928
737 1.14228 4.21408 1.04504
738 1.1378 4.21395 1.04081
739 1.13333 4.21383 1.0366
740 1.12887 4.2137 1.03241
741 1.12443 4.21358 1.02822
742 1.12 4.21345 1.02406
743 1.11558 4.21332 1.01991
744 1.11118 4.2132 1.01577
745 1.10679 4.21307 1.01165
746 1.10241 4.21295 1.00755
747 1.09804 4.21282 1.00346
748 1.09369 4.21269 0.999389
749 1.08936 4.21256 0.995333
750 1.08504 4.21244 0.991292
751 1.08073 4.21231 0.987267
752 1.07643 4.21218 0.983259
753 1.07215 4.21206 0.979266
754 1.06789 4.21193 0.97529
755 1.06364 4.2118 0.97133
756 1.0594 4.21167 0.967386
757 1.05518 4.21154 0.963459
758 1.05098 4.21142 0.959548
759 1.04679 4.21129 0.955654
760 1.04261 4.21116 0.951776
761 1.03845 4.21103 0.947915
762 1.0343 4.2109 0.94407
763 1.03017 4.21077 0.940243
764 1.02606 4.21065 0.936431
765 1.02196 4.21052 0.932637
766 1.01788 4.21039 0.92886
767 1.01381 4.21026 0.925099
768 1.00976 4.21013 0.921356
769 1.00572 4.21 0.917629
770 1.0017 4.20987 0.913919
771 0.997698 4.20974 0.910226
772 0.99371 4.20961 0.906551
773 0.989738 4.20948 0.902892
774 0.985782 4.20935 0.89925
775 0.981843 4.20922 0.895626
776 0.97792 4.20909 0.892018
777 0.974013 4.20896 0.888428
778 0.970122 4.20883 0.884854
779 0.966248 4.2087 0.881298
780 0.962391 4.20857 0.877759
781 0.95855 4.20844 0.874237
782 0.954726 4.20831 0.870732
783 0.950918 4.20818 0.867244
784 0.947127 4.20805 0.863773
785 0.943352 4.20791 0.860319
786 0.939595 4.20778 0.856882
787 0.935854 4.20765 0.853463
788 0.93213 4.20752 0.85006
789 0.928422 4.20739 0.846675
790 0.924732 4.20726 0.843306
791 0.921058 4.20712 0.839954
792 0.917401 4.20699 0.83662
793 0.913761 4.20686 0.833302
794 0.910138 4.20673 0.830001
795 0.906532 4.20659 0.826717
796 0.902942 4.20646 0.82345
797 0.89937 4.20633 0.8202
798 0.895814 4.2062 0.816967
799 0.892275 4.20606 0.81375
800 0.888754 4.20593 0.81055
801 0.885249 4.2058 0.807367
802 0.881761 4.20566 0.8042
803 0.878289 4.20553 0.80105
804 0.874835 4.2054 0.797917
805 0.871398 4.20526 0.7948
806 0.867977 4.20513 0.7917
807 0.864573 4.20499 0.788616
808 0.861186 4.20486 0.785548
809 0.857816 4.20473 0.782497
810 0.854462 4.20459 0.779461
811 0.851126 4.20446 0.776443
812 0.847806 4.20432 0.77344
813 0.844502 4.20419 0.770453
814 0.841215 4.20405 0.767483
815 0.837945 4.20392 0.764528
816 0.834692 4.20378 0.76159
817 0.831455 4.20365 0.758667
818 0.828234 4.20351 0.75576
819 0.82503 4.20338 0.752869
820 0.821842 4.20324 0.749993
821 0.818671 4.20311 0.747134
822 0.815516 4.20297 0.744289
823 0.812378 4.20283 0.74146
824 0.809255 4.2027 0.738647
